source_image,particle_id,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
11500X00.png,1,93.0,40.48528137423857,0.8554818374628593,0.9117647058823529,10.881694613449236,9.978494623655914,2.7096774193548385,0.6516895294189453,0.9250734448432922,0.7361365
11500X00.png,2,91.0,39.31370849898476,0.640844014443359,0.883495145631068,10.764051215546116,25.912087912087912,3.3076923076923075,0.6497918963432312,0.9995715022087097,0.84545636
11500X00.png,3,164.0,53.55634918610404,0.8908605126206162,0.9371428571428572,14.450303987687134,42.53658536585366,3.6036585365853657,0.6231635808944702,0.9948579668998718,0.82137567
11500X00.png,4,3061.0,242.9116882454314,0.8349589329679227,0.912913808529675,62.42904969991401,96.41653054557334,19.206141783730807,0.5645812749862671,1.0,0.8977766
11500X00.png,5,195.0,65.44974746830583,0.9695204044021071,0.9848484848484849,15.756957549709801,140.9897435897436,13.446153846153846,0.6313663125038147,1.0,0.91950357
11500X00.png,6,4889.0,313.25483399593907,0.7155371606691017,0.9385678633134958,78.89783352038388,193.37962773573327,29.29822049498875,0.5844759941101074,1.0,0.88017184
11500X00.png,7,3250.0,251.35533905932738,0.7108406904629785,0.8889496717724289,64.32750982580687,261.53846153846155,24.896615384615384,0.601799726486206,0.9932664036750793,0.8805782
11500X00.png,8,5195.0,297.6335136523794,0.5949737505861711,0.9583102748570375,81.32944998522473,339.75745909528393,30.30202117420597,0.5775587558746338,1.0,0.8768757
11500X00.png,9,656.0,106.79898987322332,0.5184164149625304,0.923943661971831,28.900607975374268,400.0350609756098,11.294207317073171,0.5912708044052124,0.9958986043930054,0.83850265
11500X00.png,10,37.0,22.071067811865476,0.7951657346256421,0.8604651162790697,6.863662517577698,33.567567567567565,9.64864864864865,0.6470984220504761,0.9958986043930054,0.8600653
11500X00.png,11,8.0,7.414213562373095,0.6123724356957945,1.0,3.1915382432114616,4.875,17.875,0.6516895294189453,0.7759549617767334,0.70450234
11500X00.png,12,268.0,69.2842712474619,0.5314219643965135,0.881578947368421,18.47236308621676,16.380597014925375,15.854477611940299,0.6515058875083923,0.9747796058654785,0.79867166
11500X00.png,13,41.0,29.86396103067893,0.9780819313114658,0.8913043478260869,7.225151993843567,24.48780487804878,20.170731707317074,0.6763589382171631,0.9499265551567078,0.8583856
11500X00.png,14,24.0,21.621320343559642,0.9831102289257895,0.8275862068965517,5.527906391541368,27.166666666666668,18.833333333333332,0.6508937478065491,0.9736777544021606,0.8726764
11500X00.png,15,294.0,73.73401871576773,0.8233853998710168,0.9158878504672897,19.347672370394786,51.94897959183673,16.292517006802722,0.5828844308853149,0.990205705165863,0.878179
11500X00.png,16,183.0,66.62741699796952,0.9365208818359494,0.7593360995850622,15.26443044094783,29.825136612021858,24.311475409836067,0.6493021249771118,0.9958986043930054,0.84640485
11500X00.png,17,15.0,12.414213562373096,0.955076820277326,0.8823529411764706,4.370193722368317,392.0,25.0,0.8625122308731079,0.9621694684028625,0.92899114
11500X00.png,18,87.0,32.97056274847714,0.6228081803165508,0.9560439560439561,10.524820207108489,12.206896551724139,28.275862068965516,0.6504040360450745,0.9747796058654785,0.7983728
11500X00.png,19,490.0,95.84062043356595,0.8263880194412727,0.8909090909090909,24.977737626138797,45.16530612244898,29.43265306122449,0.5672135353088379,0.9948579668998718,0.85600376
